38.8;3060
38.9;3070
39.0;3079
39.1;3089
39.2;3099
39.3;3108
39.4;3118
39.5;3128
39.6;3137
39.7;3147
39.8;3157
39.9;3167
40.0;3176
40.1;3186
40.2;3196
40.3;3205
40.4;3215
40.5;3225
40.6;3235
40.7;3244
40.8;3254
40.9;3264
41.0;3274
41.1;3284
41.2;3293
41.3;3303
41.4;3313
41.5;3323
41.6;3332
41.7;3342
41.8;3352
41.9;3362
42.0;3372
42.1;3382
42.2;3391
42.3;3401
42.4;3411
42.5;3421
42.6;3431
42.7;3441
42.8;3451
42.9;3460
43.0;3470
43.1;3480
43.2;3490
43.3;3500
43.4;3510
43.5;3520
43.6;3530
43.7;3540
43.8;3550
43.9;3560
44.0;3569
44.1;3579
44.2;3589
44.3;3599
44.4;3609
44.5;3619
44.6;3629
44.7;3639
44.8;3649
44.9;3659
45.0;3669
45.1;3679
45.2;3689
45.3;3699
45.4;3709
45.5;3719
45.6;3729
45.7;3739
45.8;3749
45.9;3759
46.0;3769
46.1;3779
46.2;3789
46.3;3799
46.4;3810
46.5;3820
46.6;3830
46.7;3840
46.8;3850
46.9;3860
47.0;3870
47.1;3880
47.2;3890
47.3;3900
47.4;3910
47.5;3921
47.6;3931
47.7;3941
47.8;3951
47.9;3961
48.0;3971
48.1;3981
48.2;3992
48.3;4002
48.4;4012
48.5;4022
48.6;4032
48.7;4042
48.8;4053
48.9;4063
49.0;4073
49.1;4083
49.2;4093
49.3;4104
49.4;4114
49.5;4124
49.6;4134
49.7;4145
49.8;4155
49.9;4165
50.0;4175
50.1;4186
50.2;4196
50.3;4206
50.4;4216
50.5;4227
50.6;4237
50.7;4247
50.8;4257
50.9;4268
51.0;4278
51.1;4288
51.2;4299
51.3;4309
51.4;4319
51.5;4330
51.6;4340
51.7;4350
51.8;4361
51.9;4371
52.0;4381
52.1;4392
52.2;4402
52.3;4412
52.4;4423
52.5;4433
52.6;4443
52.7;4454
52.8;4464
52.9;4474
53.0;4485
53.1;4495
53.2;4505
53.3;4516
53.4;4526
53.5;4536
53.6;4547
53.7;4557
53.8;4567
53.9;4578
54.0;4588
54.1;4598
54.2;4609
54.3;4619
54.4;4629
54.5;4640
54.6;4650
54.7;4660
54.8;4671
54.9;4681
55.0;4692
55.1;4705
55.2;4712
55.3;4723
55.4;4733
55.5;4743
55.6;4754
55.7;4764
55.8;4775
55.9;4785
56.0;4795
56.1;4806
56.2;4816
56.3;4827
56.4;4837
56.5;4847
56.6;4858
56.7;4868
56.8;4879
56.9;4889
57.0;4900
57.1;4910
57.2;4920
57.3;4931
57.4;4941
57.5;4952
57.6;4962
57.7;4973
57.8;4983
57.9;4994
58.0;5004
58.1;5015
58.2;5025
58.3;5036
58.4;5046
58.5;5057
58.6;5067
58.7;5078
58.8;5088
58.9;5099
59.0;5110
59.1;5120
59.2;5131
59.3;5141
59.4;5152
59.5;5162
59.6;5173
59.7;5184
59.8;5194
59.9;5205
60.0;5216
60.1;5226
60.2;5237
60.3;5248
60.4;5258
60.5;5269
60.6;5280
60.7;5290
60.8;5301
60.9;5312
61.0;5322
61.1;5333
61.2;5344
61.3;5355
61.4;5365
61.5;5376
61.6;5387
61.7;5398
61.8;5409
61.9;5419
62.0;5430
62.1;5441
62.2;5452
62.3;5463
62.4;5474
62.5;5485
62.6;5495
62.7;5506
62.8;5517
62.9;5528
63.0;5539
63.1;5550
63.2;5561
63.3;5572
63.4;5583
63.5;5594
63.6;5605
63.7;5616
63.8;5627
63.9;5638
64.0;5649
64.1;5660
64.2;5671
64.3;5682
64.4;5693
64.5;5705
64.6;5716
64.7;5727
64.8;5738
64.9;5749
65.0;5760
65.1;5772
65.2;5783
65.3;5794
65.4;5805
65.5;5817
65.6;5828
65.7;5839
65.8;5850
65.9;5862
66.0;5873
66.1;5884
66.2;5896
66.3;5907
66.4;5919
66.5;5930
66.6;5941
66.7;5953
66.8;5964
66.9;5976
67.0;5987
67.1;5999
67.2;6010
67.3;6021
67.4;6033
67.5;6044
67.6;6056
67.7;6067
67.8;6079
67.9;6090
68.0;6102
68.1;6113
68.2;6125
68.3;6136
68.4;6148
68.5;6159
68.6;6171
68.7;6182
68.8;6194
68.9;6205
69.0;6217
69.1;6228
69.2;6240
69.3;6251
69.4;6263
69.5;6274
69.6;6286
69.7;6297
69.8;6309
69.9;6320
70.0;6332
70.1;6343
70.2;6355
70.3;6367
70.4;6378
70.5;6390
70.6;6401
70.7;6413
70.8;6424
70.9;6436
71.0;6447
71.1;6459
71.2;6471
71.3;6482
71.4;6494
71.5;6505
71.6;6517
71.7;6529
71.8;6540
71.9;6552
72.0;6563
72.1;6575
72.2;6586
72.3;6598
72.4;6610
72.5;6621
72.6;6633
72.7;6645
72.8;6656
72.9;6668
73.0;6679
73.1;6691
73.2;6703
73.3;6714
73.4;6726
73.5;6737
73.6;6749
73.7;6761
73.8;6772
73.9;6784
74.0;6796
74.1;6807
74.2;6819
74.3;6831
74.4;6842
74.5;6854
74.6;6865
74.7;6877
74.8;6889
74.9;6900
75.0;6912
75.1;6924
75.2;6935
75.3;6947
75.4;6959
75.5;6970
75.6;6982
75.7;6994
75.8;7005
75.9;7017
76.0;7029
76.1;7040
76.2;7052
76.3;7064
76.4;7075
76.5;7087
76.6;7099
76.7;7110
76.8;7122
76.9;7134
77.0;7145
77.1;7157
77.2;7169
77.3;7180
77.4;7192
77.5;7204
77.6;7215
77.7;7227
77.8;7239
77.9;7250
78.0;7262
78.1;7274
78.2;7285
78.3;7297
78.4;7309
78.5;7321
78.6;7332
78.7;7344
78.8;7356
78.9;7367
79.0;7379
79.1;7391
79.2;7402
79.3;7414
79.4;7426
79.5;7437
79.6;7449
79.7;7461
79.8;7472
79.9;7484
80.0;7496
80.1;7507
80.2;7519
80.3;7531
80.4;7542
80.5;7554
80.6;7566
80.7;7578
80.8;7589
80.9;7601
81.0;7613
81.1;7624
81.2;7636
81.3;7648
81.4;7659
81.5;7671
81.6;7683
81.7;7694
81.8;7706
81.9;7718
82.0;7729
82.1;7741
82.2;7753
82.3;7764
82.4;7776
82.5;7788
82.6;7799
82.7;7811
82.8;7823
82.9;7834
83.0;7846
83.1;7858
83.2;7869
83.3;7881
83.4;7893
83.5;7904
83.6;7916
83.7;7928
83.8;7939
83.9;7951
84.0;7963
84.1;7974
84.2;7986
84.3;7997
84.4;8009
84.5;8021
84.6;8032
84.7;8044
84.8;8056
84.9;8067
85.0;8079
85.1;8091
85.2;8102
85.3;8114
85.4;8125
85.5;8137
85.6;8149
85.7;8160
85.8;8172
85.9;8184
86.0;8195
86.1;8207
86.2;8218
86.3;8230
86.4;8242
86.5;8253
86.6;8265
86.7;8276
86.8;8288
86.9;8300
87.0;8311
87.1;8323
87.2;8334
87.3;8346
87.4;8357
87.5;8369
87.6;8381
87.7;8392
87.8;8404
87.9;8415
88.0;8427
88.1;8438
88.2;8450
88.3;8462
88.4;8473
88.5;8485
88.6;8496
88.7;8508
88.8;8519
88.9;8531
89.0;8542
89.1;8554
89.2;8565
89.3;8577
89.4;8588
89.5;8600
89.6;8612
89.7;8623
89.8;8635
89.9;8646
90.0;8658
90.1;8669
90.2;8681
90.3;8692
90.4;8704
90.5;8715
90.6;8727
90.7;8738
90.8;8750
90.9;8761
91.0;8773
91.1;8784
91.2;8796
91.3;8807
91.4;8819
91.5;8830
91.6;8842
91.7;8853
91.8;8865
91.9;8876
92.0;8888
92.1;8899
92.2;8911
92.3;8922
92.4;8934
92.5;8945
92.6;8957
92.7;8968
92.8;8980
92.9;8991
93.0;9003
93.1;9014
93.2;9026
93.3;9037
93.4;9049
93.5;9060
93.6;9072
93.7;9083
93.8;9095
93.9;9106
94.0;9118
94.1;9129
94.2;9141
94.3;9152
94.4;9163
94.5;9175
94.6;9186
94.7;9198
94.8;9209
94.9;9221
95.0;9232
95.1;9244
95.2;9255
95.3;9267
95.4;9278
95.5;9290
95.6;9301
95.7;9313
95.8;9324
95.9;9336
96.0;9347
96.1;9359
96.2;9370
96.3;9381
96.4;9393
96.5;9404
96.6;9416
96.7;9427
96.8;9439
96.9;9450
97.0;9462
97.1;9473
97.2;9485
97.3;9496
97.4;9508
97.5;9519
97.6;9530
97.7;9542
97.8;9553
97.9;9565
98.0;9576
98.1;9588
98.2;9599
98.3;9611
98.4;9622
98.5;9633
98.6;9645
98.7;9646
98.8;9668
98.9;9679
99.0;9691
99.1;9702
99.2;9714
99.3;9725
99.4;9736
99.5;9748
99.6;9759
99.7;9771
99.8;9782
99.9;9794
100.0;9805
100.1;9816
100.2;9828
100.3;9839
100.4;9851
100.5;9862
100.6;9874
100.7;9885
100.8;9896
100.9;9908
101.0;9919
101.1;9931
101.2;9942
101.3;9954
101.4;9965
101.5;9976
101.6;9988
101.7;9999
101.8;10011
101.9;10022
102.0;10033
102.1;10045
102.2;10056
102.3;10068
102.4;10079
102.5;10090
102.6;10102
102.7;10113
102.8;10125
102.9;10136
103.0;10147
103.1;10159
103.2;10170
103.3;10182
103.4;10193
103.5;10204
103.6;10216
103.7;10227
103.8;10239
103.9;10250
104.0;10261
104.1;10273
104.2;10284
104.3;10296
104.4;10307
104.5;10318
104.6;10330
104.7;10341
104.8;10352
104.9;10364
105.0;10375
105.1;10387
105.2;10398
105.3;10409
105.4;10421
105.5;10432
105.6;10443
105.7;10455
105.8;10466
105.9;10478
106.0;10489
106.1;10500
106.2;10512
106.3;10523
106.4;10534
106.5;10546
106.6;10557
106.7;10568
106.8;10580
106.9;10591
107.0;10603
107.1;10614
107.2;10625
107.3;10637
107.4;10648
107.5;10659
107.6;10671
107.7;10682
107.8;10693
107.9;10705
108.0;10716
108.1;10727
108.2;10739
108.3;10750
108.4;10761
108.5;10773
108.6;10784
108.7;10795
108.8;10807
108.9;10818
109.0;10829
109.1;10840
109.2;10851
109.3;10863
109.4;10874
109.5;10885
109.6;10896
109.7;10907
109.8;10919
109.9;10930
110.0;10941
110.1;10952
110.2;10963
110.3;10974
110.4;10985
110.5;10996
110.6;11007
110.7;11018
110.8;11029
110.9;11040
111.0;11051
111.1;11062
111.2;11073
111.3;11084
111.4;11095
111.5;11106
111.6;11117
111.7;11128
111.8;11139
111.9;11150
112.0;11161
112.1;11171
112.2;11182
112.3;11193
112.4;11204
112.5;11215
112.6;11226
112.7;11236
112.8;11247
112.9;11258
113.0;11269
113.1;11280
113.2;11290
113.3;11301
113.4;11312
113.5;11323
113.6;11333
113.7;11344
113.8;11355
113.9;11365
114.0;11376
114.1;11387
114.2;11397
114.3;11408
114.4;11419
114.5;11429
114.6;11440
114.7;11451
114.8;11461
114.9;11472
115.0;11483
115.1;11493
115.2;11504
115.3;11514
115.4;11525
115.5;11535
115.6;11546
115.7;11557
115.8;11567
115.9;11578
116.0;11588
116.1;11599
116.2;11609
116.3;11620
116.4;11630
116.5;11641
116.6;11651
116.7;11662
116.8;11672
116.9;11683
117.0;11693
117.1;11704
117.2;11714
117.3;11724
117.4;11735
117.5;11745
117.6;11756
117.7;11766
117.8;11777
117.9;11787
118.0;11797
118.1;11808
118.2;11818
118.3;11829
118.4;11839
118.5;11850
118.6;11860
118.7;11870
118.8;11881
118.9;11891
119.0;11901
119.1;11912
119.2;11922
119.3;11932
119.4;11943
119.5;11953
119.6;11964
119.7;11974
119.8;11984
119.9;11995
120.0;12005
120.1;12015
120.2;12026
120.3;12036
120.4;12046
120.5;12057
120.6;12067
120.7;12077
120.8;12088
120.9;12098
121.0;12108
121.1;12118
121.2;12129
121.3;12139
121.4;12149
121.5;12160
121.6;12170
121.7;12180
121.8;12191
121.9;12201
122.0;12211
122.1;12221
122.2;12232
122.3;12242
122.4;12252
122.5;12263
122.6;12273
122.7;12283
122.8;12294
122.9;12304
123.0;12314
123.1;12324
123.2;12335
123.3;12345
123.4;12355
123.5;12366
123.6;12376
123.7;12386
123.8;12397
123.9;12407
124.0;12417
124.1;12427
124.2;12438
124.3;12448
124.4;12458
124.5;12469
124.6;12479
124.7;12489
124.8;12500
124.9;12510
125.0;12520
125.1;12530
125.2;12541
125.3;12551
125.4;12561
125.5;12572
125.6;12582
125.7;12592
125.8;12603
125.9;12613
126.0;12623
126.1;12634
126.2;12644
126.3;12654
126.4;12665
126.5;12675
126.6;12686
126.7;12696
126.8;12706
126.9;12717
127.0;12727
127.1;12737
127.2;12748
127.3;12758
127.4;12769
127.5;12779
127.6;12789
127.7;12800
127.8;12810
127.9;12821
128.0;12831
128.1;12841
128.2;12852
128.3;12862
128.4;12873
128.5;12883
128.6;12894
128.7;12904
128.8;12914
128.9;12925
129.0;12935
129.1;12946
129.2;12956
129.3;12967
129.4;12977
129.5;12988
129.6;12998
129.7;13009
129.8;13019
129.9;13030
130.0;13040
130.1;13051
130.2;13062
130.3;13072
130.4;13083
130.5;13093
130.6;13104
130.7;13114
130.8;13125
130.9;13136
131.0;13146
131.1;13157
131.2;13167
131.3;13178
131.4;13189
131.5;13199
131.6;13210
131.7;13221
131.8;13231
131.9;13242
132.0;13253
132.1;13263
132.2;13274
132.3;13285
132.4;13296
132.5;13306
132.6;13317
132.7;13328
132.8;13339
132.9;13349
133.0;13360
133.1;13371
133.2;13382
133.3;13393
133.4;13403
133.5;13414
133.6;13425
133.7;13436
133.8;13447
133.9;13458
134.0;13469
134.1;13479
134.2;13490
134.3;13501
134.4;13512
134.5;13523
134.6;13534
134.7;13545
134.8;13556
134.9;13567
135.0;13578
135.1;13589
135.2;13600
135.3;13611
135.4;13622
135.5;13633
135.6;13644
135.7;13655
135.8;13667
135.9;13678
136.0;13689
136.1;13700
136.2;13712
136.3;13723
136.4;13734
136.5;13746
136.6;13757
136.7;13768
136.8;13780
136.9;13791
137.0;13803
137.1;13814
137.2;13826
137.3;13837
137.4;13849
137.5;13860
137.6;13872
137.7;13883
137.8;13895
137.9;13907
138.0;13918
138.1;13930
138.2;13942
138.3;13953
138.4;13965
138.5;13977
138.6;13989
138.7;14001
138.8;14012
138.9;14024
139.0;14036
139.1;14048
139.2;14060
139.3;14072
139.4;14084
139.5;14095
139.6;14107
139.7;14119
139.8;14131
139.9;14143
140.0;14155
140.1;14167
140.2;14179
140.3;14191
140.4;14203
140.5;14215
140.6;14228
140.7;14240
140.8;14152
140.9;14264
141.0;14276
141.1;14288
141.2;14300
141.3;14312
141.4;14324
141.5;14337
141.6;14349
141.7;14361
141.8;14373
141.9;14385
142.0;14398
142.1;14410
142.2;14422
142.3;14434
142.4;14447
142.5;14459
142.6;14471
142.7;14483
142.8;14496
142.9;14508
143.0;14520
143.1;14532
143.2;14545
143.3;14557
143.4;14569
143.5;14581
143.6;14594
143.7;14606
143.8;14618
143.9;14631
144.0;14643
144.1;14655
144.2;14668
144.3;14680
144.4;14692
144.5;14704
144.6;14717
144.7;14729
144.8;14741
144.9;14754
145.0;14766
145.1;14778
145.2;14791
145.3;14803
145.4;14815
145.5;14828
145.6;14840
145.7;14852
145.8;14864
145.9;14877
146.0;14889
146.1;14901
146.2;14914
146.3;14926
146.4;14938
146.5;14950
146.6;14963
146.7;14975
146.8;14987
146.9;14999
147.0;15012
147.1;15024
147.2;15036
147.3;15060
147.4;15073
147.5;15085
147.6;15073
147.7;15097
147.8;15109
147.9;15121
148.0;15133
148.1;15146
148.2;15158
148.3;15170
148.4;15182
148.5;15194
148.6;15206
148.7;15218
148.8;15230
148.9;15242
149.0;15254
149.1;15266
149.2;15278
149.3;15290
149.4;15302
149.5;15314
149.6;15326
149.7;15338
149.8;15350
149.9;15362
150.0;15374
150.1;15386
150.2;15398
150.3;15410
150.4;15422
150.5;15433
150.6;15445
150.7;15457
150.8;15469
150.9;15480
151.0;15492
151.1;15504
151.2;15516
151.3;15527
151.4;15539
151.5;15551
151.6;15562
151.7;15574
151.8;15585
151.9;15597
152.0;15608
152.1;15620
152.2;15631
152.3;15643
152.4;15654
152.5;15666
152.6;15677
152.7;15689
152.8;15700
152.9;15711
153.0;15723
153.1;15734
153.2;15745
153.3;15756
153.4;15768
153.5;15779
153.6;15790
153.7;15801
153.8;15812
153.9;15823
154.0;15835
154.1;15846
154.2;15857
154.3;15868
154.4;15879
154.5;15890
154.6;15901
154.7;15912
154.8;15923
154.9;15934
155.0;15945
155.1;15956
155.2;15967
155.3;15978
155.4;15989
155.5;16000
155.6;16011
155.7;16022
155.8;16033
155.9;16044
156.0;16055
156.1;16066
156.2;16077
156.3;16088
156.4;16099
156.5;16109
156.6;16120
156.7;16131
156.8;16142
156.9;16152
157.0;16163
157.1;16174
157.2;16185
157.3;16195
157.4;16206
157.5;16217
157.6;16227
157.7;16238
157.8;16248
157.9;16259
158.0;16269
158.1;16280
158.2;16290
158.3;16301
158.4;16311
158.5;16322
158.6;16332
158.7;16342
158.8;16353
158.9;16363
159.0;16373
159.1;16383
159.2;16394
159.3;16404
159.4;16414
159.5;16424
159.6;16434
159.7;16444
159.8;16454
159.9;16464
160.0;16474
160.1;16484
160.2;16494
160.3;16504
160.4;16514
160.5;16523
160.6;16533
160.7;16543
160.8;16553
160.9;16562
161.0;16572
161.1;16582
161.2;16591
161.3;16601
161.4;16610
161.5;16620
161.6;16629
161.7;16638
161.8;16648
161.9;16657
162.0;16666
162.1;16675
162.2;16685
162.3;16694
162.4;16703
162.5;16712
162.6;16721
162.7;16730
162.8;16739
162.9;16748
163.0;16756
163.1;16765
163.2;16774
163.3;16783
163.4;16791
163.5;16800
163.6;16809
163.7;16817
163.8;16826
163.9;16834
164.0;16843
164.1;16851
164.2;16860
164.3;16869
164.4;16877
164.5;16886
164.6;16894
164.7;16903
164.8;16911
164.9;16920
165.0;16928
165.1;16937
165.2;16946
165.3;16954
165.4;16963
165.5;16971
165.6;16980
165.7;16988
165.8;16997
165.9;17005
166.0;17014
166.1;17022
166.2;17031
166.3;17040
166.4;17048
166.5;17057
166.6;17065
166.7;17074
166.8;17082
166.9;17091
167.0;17099
167.1;17108
167.2;17116
167.3;17125
167.4;17133
167.5;17142
167.6;17150
167.7;17159
167.8;17168
167.9;17176
168.0;17185
168.1;17193
168.2;17202
168.3;17210
168.4;17219
168.5;17227
168.6;17236
168.7;17244
168.8;17253
168.9;17261
169.0;17270
169.1;17279
169.2;17287
169.3;17296
169.4;17304
169.5;17313
169.6;17321
169.7;17330
169.8;17339
169.9;17347
170.0;17356
170.1;17364
170.2;17373
170.3;17381
170.4;17390
170.5;17399
170.6;17407
170.7;17416
170.8;17424
170.9;17433
171.0;17442
171.1;17450
171.2;17459
171.3;17467
171.4;17476
171.5;17485
171.6;17493
171.7;17502
171.8;17510
171.9;17519
172.0;17528
172.1;17536
172.2;17545
172.3;17553
172.4;17562
172.5;17571
172.6;17579
172.7;17588
172.8;17596
172.9;17605
173.0;17614
173.1;17622
173.2;17631
173.3;17639
173.4;17648
173.5;17657
173.6;17665
173.7;17674
173.8;17682
173.9;17691
174.0;17700
174.1;17708
174.2;17717
174.3;17725
174.4;17734
174.5;17743
174.6;17751
174.7;17760
174.8;17768
174.9;17777
175.0;17786
175.1;17794
175.2;17803
175.3;17811
175.4;17820
175.5;17829
175.6;17837
175.7;17846
175.8;17854
175.9;17863
176.0;17872
176.1;17880
176.2;17889
176.3;17897
176.4;17906
176.5;17914
176.6;17923
176.7;17932
176.8;17940
176.9;17949
177.0;17957
177.1;17966
177.2;17974
177.3;17983
177.4;17991
177.5;18000
177.6;18009
177.7;18017
177.8;18025
177.9;18034
178.0;18042
178.1;18050
178.2;18059
178.3;18067
178.4;18075
178.5;18083
178.6;18091
178.7;18099
178.8;18107
178.9;18115
179.0;18123
179.1;18130
179.2;18138
179.3;18146
179.4;18154
179.5;18161
179.6;18169
179.7;18177
179.8;18184
179.9;18192
180.0;18199
180.1;18207
180.2;18214
180.3;18222
180.4;18229
180.5;18237
180.6;18244
180.7;18251
180.8;18259
180.9;18266
181.0;18273
181.1;18281
181.2;18288
181.3;18295
181.4;18302
181.5;18310
181.6;18317
181.7;18324
181.8;18331
181.9;18338
182.0;18346
182.1;18353
182.2;18360
182.3;18368
182.4;18375
182.5;18383
182.6;18390
182.7;18398
182.8;18406
182.9;18413
183.0;18419
183.1;18427
183.2;18434
183.3;18442
183.4;18449
183.5;18457
183.6;18465
183.7;18472
183.8;18480
183.9;18487
184.0;18492
184.1;18499
184.2;18507
184.3;18514
184.4;18522
184.5;18529
184.6;18537
184.7;18544
184.8;18552
184.9;18559
185.0;18565
185.1;18573
185.2;18580
185.3;18587
185.4;18594
185.5;18601
185.6;18608
185.7;18615
185.8;18622
185.9;18629
186.0;18638
186.1;18646
186.2;18653
186.3;18661
186.4;18668
186.5;18676
186.6;18684
186.7;18691
186.8;18699
186.9;18706
187.0;18711
187.1;18719
187.2;18726
187.3;18734
187.4;18741
187.5;18749
187.6;18757
187.7;18764
187.8;18772
187.9;18779
188.0;18784
188.1;18792
188.2;18799
188.3;18807
188.4;18814
188.5;18822
188.6;18829
188.7;18837
188.8;18844
188.9;18852
189.0;18857
189.1;18865
189.2;18872
189.3;18880
189.4;18887
189.5;18895
189.6;18902
189.7;18910
189.8;18917
189.9;18925
190.0;18930
190.1;18938
190.2;18945
190.3;18953
190.4;18960
190.5;18968
190.6;18975
190.7;18983
190.8;18990
190.9;18998
191.0;19003
191.1;19011
191.2;19018
191.3;19026
191.4;19033
191.5;19041
191.6;19048
191.7;19056
191.8;19063
191.9;19071
192.0;19076
192.1;19083
192.2;19091
192.3;19098
192.4;19105
192.5;19113
192.6;19120
192.7;19127
192.8;19134
192.9;19142
193.0;19149
193.1;19156
193.2;19164
193.3;19171
193.4;19178
193.5;19186
193.6;19193
193.7;19200
193.8;19207
193.9;19215
194.0;19222
194.1;19230
194.2;19237
194.3;19245
194.4;19252
194.5;19260
194.6;19267
194.7;19275
194.8;19282
194.9;19290
195.0;19295
195.1;19303
195.2;19311
195.3;19319
195.4;19327
195.5;19335
195.6;19343
195.7;19351
195.8;19359
195.9;19367
196.0;19368
196.1;19376
196.2;19384
196.3;19392
196.4;19400
196.5;19408
196.6;19416
196.7;19424
196.8;19432
196.9;19440
197.0;19441
197.1;19449
197.2;19457
197.3;19465
197.4;19473
197.5;19481
197.6;19489
197.7;19497
197.8;19505
197.9;19513
198.0;19514
198.1;19522
198.2;19530
198.3;19538
198.4;19546
198.5;19554
198.6;19562
198.7;19570
198.8;19578
198.9;19586
199.0;19587
199.1;19592
199.2;19597
199.3;19602
199.4;19607
199.5;19612
199.6;19617
199.7;19622
199.8;19627
199.9;19632
